cost,used,purchase_type_id,ticket_type_id,purchase_date,visitor_id,event_id,for_sale,ean-13
15.0,1,2,2,2024-12-21,79306,169,0,1266730398536
16.0,0,1,2,2023-05-15,79307,169,0,9025440063413
15.0,0,2,2,2024-04-18,79308,169,1,5374247607098
18.0,1,3,2,2023-08-30,79309,169,0,8716439888676
16.0,1,3,2,2025-01-21,79310,169,0,4469587270427
12.0,1,3,2,2023-07-16,79311,169,0,5226299592853
16.0,1,3,2,2023-07-18,79312,169,0,5813765388241
13.0,0,2,2,2023-06-03,79313,169,0,1030518708238
10.0,1,3,2,2024-02-08,79314,169,0,4688705538507
20.0,1,2,2,2024-09-10,79315,169,0,3228386455178
19.0,1,1,2,2024-08-01,79316,169,0,4463672692848
18.0,1,2,2,2024-12-30,79317,169,0,7555895555743
13.0,0,1,2,2024-05-19,79318,169,0,4207679727606
16.0,0,1,2,2025-03-15,79319,169,0,8159752171185
19.0,1,3,2,2025-02-06,79320,169,0,3778498488128
10.0,1,3,2,2023-12-20,79321,169,0,4254355507442
10.0,1,3,2,2024-11-16,79322,169,0,5421303454963
12.0,1,2,2,2023-07-04,79323,169,0,4247275628569
12.0,1,2,2,2023-10-16,79324,169,0,6216903143284
14.0,1,3,2,2024-06-07,79325,169,0,3366269163341
20.0,0,1,2,2023-12-21,79326,169,0,2604972876007
20.0,1,2,2,2024-09-05,79327,169,0,4212195179521
17.0,0,2,2,2023-05-25,79328,169,0,7877769170423
10.0,1,1,2,2025-04-21,79329,169,0,3928583728978
11.0,1,2,2,2025-05-09,79330,169,0,3661884995949
12.0,1,2,2,2024-02-27,79331,169,0,9777768241074
10.0,0,3,2,2023-10-31,79332,169,1,4796550929811
20.0,0,3,2,2023-09-03,79333,169,0,8024664626054
12.0,0,2,2,2024-02-16,79334,169,0,1240005638214
13.0,1,3,2,2024-03-21,79335,169,0,6378514254590
13.0,1,3,2,2025-03-19,79336,169,0,8817596034111
9.0,1,1,3,2024-09-23,79337,169,0,1163842201947
8.5,0,2,1,2023-10-24,79338,169,0,7293405842650
5.0,1,3,1,2023-11-03,79339,169,0,6346770480229
6.5,0,3,3,2023-07-20,79340,169,0,3566401138751
7.5,0,3,1,2024-08-28,79341,169,1,8282447705740
5.5,0,2,3,2024-03-13,79342,169,1,3837262545686
8.0,1,1,1,2023-05-28,79343,169,0,7798758410929
5.0,0,2,3,2024-05-03,79344,169,0,7224137053117
7.5,0,3,3,2023-09-27,79345,169,0,6138834223697
7.5,1,3,3,2025-04-05,79346,169,0,1520668959051
7.5,1,3,1,2023-07-19,79347,169,0,4284330115968
6.0,0,1,1,2024-07-23,79348,169,1,6839800669709
5.5,1,2,1,2024-03-09,79349,169,0,2765542021357
8.5,1,3,1,2023-08-06,79350,169,0,9675746300578
8.0,0,2,3,2024-02-06,79351,169,1,6167138166862
6.5,1,3,1,2023-06-28,79352,169,0,5443724969437
10.0,1,2,1,2023-06-15,79353,169,0,3284525324980
6.5,0,3,3,2024-06-10,79354,169,0,9818248856723
9.5,1,1,3,2024-07-21,79355,169,0,2803138654536
8.0,0,1,3,2024-10-17,79356,169,0,9345034836165
6.5,1,2,1,2023-06-01,79357,169,0,5532666259909
7.0,1,1,1,2024-04-07,79358,169,0,3151646782082
7.0,0,3,3,2024-10-23,79359,169,0,4129792644816
6.0,0,1,3,2024-02-03,79360,169,0,4055177079934
8.5,0,3,1,2025-02-14,79361,169,0,2147841639672
7.0,1,3,1,2024-11-08,79362,169,0,7406347630676
5.0,0,3,1,2024-06-12,79363,169,0,4498135317769
10.0,0,2,3,2024-03-12,79364,169,1,9317395124910
5.5,1,3,3,2025-02-05,79365,169,0,3184226871051
8.0,1,3,3,2025-02-04,79366,169,0,8634461726529
9.0,1,1,3,2025-04-11,79367,169,0,5467948034189
8.5,1,2,1,2024-10-20,79368,169,0,2218616246508
5.0,1,2,1,2024-09-29,79369,169,0,2007808940790
5.5,1,1,1,2025-04-08,79370,169,0,5270521870073
9.0,1,1,1,2024-10-22,79371,169,0,2727304713862
5.0,0,2,3,2024-10-18,79372,169,0,9701040195060
7.0,0,2,3,2024-10-13,79373,169,1,6368964581699
9.5,0,1,3,2023-09-01,79374,169,0,4391385782889
9.5,0,3,3,2024-04-27,79375,169,0,7069889990562
8.0,1,3,3,2023-12-27,79376,169,0,2236461480097
10.0,1,2,1,2024-07-24,79377,169,0,3801959464262
6.5,1,3,1,2025-01-17,79378,169,0,1692387786476
5.0,0,2,3,2024-01-04,79379,169,1,9995904202189
9.0,1,3,1,2024-03-15,79380,169,0,7808476812177
8.5,1,3,3,2024-01-25,79381,169,0,6352929296586
6.0,0,3,3,2024-02-05,79382,169,0,4608640511772
6.5,0,1,3,2025-01-06,79383,169,0,7773116639215
7.0,1,1,1,2024-10-10,79384,169,0,4221551839791
7.5,0,2,1,2024-04-10,79385,169,0,9237166806420
10.0,1,3,1,2024-09-21,79386,169,0,4048290198132
9.5,1,2,1,2025-03-03,79387,169,0,1132208660110
8.0,0,3,3,2025-03-18,79388,169,0,4326823831162
5.0,0,3,3,2025-02-16,79389,169,0,3224859159291
8.0,0,1,3,2025-05-12,79390,169,0,7593393310728
7.5,1,2,1,2023-07-01,79391,169,0,7975567550513
9.0,1,2,1,2025-05-06,79392,169,0,8825472773225
9.5,0,3,1,2024-05-24,79393,169,0,6679156269268
6.0,0,2,1,2024-12-11,79394,169,0,4092241398340
7.0,0,2,3,2024-07-21,79395,169,1,8183473250950
6.5,0,3,1,2024-03-05,79396,169,0,1609231879279
7.0,0,3,1,2025-05-08,79397,169,0,3134307345438
5.0,1,1,3,2023-09-26,79398,169,0,4967963849584
9.5,0,1,3,2025-04-24,79399,169,0,5013307409017
7.0,0,2,1,2023-06-18,79400,169,0,1183838287948
9.0,0,1,1,2024-05-27,79401,169,0,4023815858298
5.0,1,3,3,2025-01-31,79402,169,0,2941447908635
7.5,0,3,1,2023-06-30,79403,169,1,9305247115647
8.5,1,3,1,2024-01-22,79404,169,0,6776347838749
10.0,0,3,1,2025-03-06,79405,169,1,1422448472516
6.5,1,2,1,2025-02-20,79406,169,0,1897202416450
9.0,1,1,3,2023-07-04,79407,169,0,9198884354249
8.5,0,1,3,2023-06-05,79408,169,0,9344851584633
8.0,0,1,1,2024-11-02,79409,169,0,7746300719501
10.0,1,3,3,2024-01-06,79410,169,0,4908840881451
7.5,1,3,3,2024-11-15,79411,169,0,4285527208978
5.0,0,2,3,2023-09-04,79412,169,1,1003512944921
5.0,1,3,3,2024-12-07,79413,169,0,3487489650349
9.5,0,2,1,2023-10-02,79414,169,0,4650190759462
5.0,1,3,1,2024-02-21,79415,169,0,2116587538284
9.0,1,2,3,2024-10-19,79416,169,0,7447848956932
6.5,1,2,1,2025-02-02,79417,169,0,7964672298048
5.0,1,2,3,2024-07-12,79418,169,0,4355662163980
8.0,0,2,3,2024-08-15,79419,169,0,4122042084994
9.0,0,2,3,2024-06-03,79420,169,0,9120471186131
5.5,1,2,3,2025-03-17,79421,169,0,8451168347444
8.5,0,2,1,2023-11-01,79422,169,0,2701680085374
7.5,1,1,3,2023-11-07,79423,169,0,8417434066615
6.0,1,2,3,2024-06-04,79424,169,0,9221596422231
5.0,1,2,3,2023-07-21,79425,169,0,2654052190321
10.0,0,2,3,2023-11-04,79426,169,0,6977584574119
5.5,1,3,3,2023-05-23,79427,169,0,9698026268249
6.0,0,3,1,2024-04-07,79428,169,0,9461760365313
7.0,1,1,1,2024-05-06,79429,169,0,6263530364344
6.0,0,3,1,2024-08-27,79430,169,0,8913053405136
10.0,0,1,1,2024-05-21,79431,169,1,6200532223157
10.0,0,2,3,2025-04-13,79432,169,0,3169724606498
6.5,0,1,3,2025-03-08,79433,169,1,3331267691221
7.0,1,2,3,2024-12-16,79434,169,0,4475164964627
7.5,1,2,3,2025-04-13,79435,169,0,4115727837157
6.0,1,2,1,2025-05-06,79436,169,0,9286031074891
10.0,1,3,3,2023-09-27,79437,169,0,8317680767269
9.5,0,3,1,2025-04-26,79438,169,1,4997359459969
6.5,0,3,3,2023-08-24,79439,169,0,4785379210827
6.0,0,1,1,2023-09-12,79440,169,0,7437352755068
10.0,1,3,3,2025-02-15,79441,169,0,8721206351474
5.5,0,3,1,2024-08-19,79442,169,0,6943973126531
5.0,1,2,1,2023-08-17,79443,169,0,9098594031647
6.5,0,3,1,2024-02-06,79444,169,1,4567659543635
6.0,1,2,1,2024-06-17,79445,169,0,3430435674476
6.0,1,2,3,2023-12-02,79446,169,0,5784228271491
7.5,0,2,1,2024-06-12,79447,169,0,8685191378413
5.0,0,3,1,2024-02-19,79448,169,0,5666614436612
6.5,1,2,3,2025-01-11,79449,169,0,6058764726065
8.0,0,1,3,2023-11-17,79450,169,1,5249565470265
7.5,0,3,1,2024-07-04,79451,169,0,2543070525473
9.0,0,3,3,2024-04-07,79452,169,0,1408246746103
7.0,0,3,1,2023-12-04,79453,169,0,1381369737666
6.0,1,1,3,2024-12-08,79454,169,0,3031967990654
9.5,0,1,3,2025-04-03,79455,169,0,5398404291449
7.5,0,3,1,2024-03-11,79456,169,0,9640958892052
7.5,0,1,1,2024-01-03,79457,169,0,2108594967413
7.0,0,2,1,2023-12-15,79458,169,1,1437055734715
9.0,1,2,3,2023-08-01,79459,169,0,8351475161476
6.0,0,3,1,2024-07-22,79460,169,0,9356628173458
6.5,0,2,1,2025-01-21,79461,169,0,4081523205888
9.5,1,1,1,2024-07-18,79462,169,0,2616647022620
8.5,0,3,3,2024-06-26,79463,169,1,7309079569275
7.5,0,3,1,2023-09-30,79464,169,0,7357486560650
7.0,1,2,1,2024-09-18,79465,169,0,9420136993248
8.5,0,3,1,2025-04-15,79466,169,0,7101214800034
8.0,0,2,3,2023-10-14,79467,169,0,3459101259685
10.0,1,2,1,2025-02-24,79468,169,0,3144315629248
9.0,0,2,1,2023-12-15,79469,169,0,8052496409665
9.5,1,3,3,2024-11-02,79470,169,0,4141874750236
9.0,1,3,1,2025-05-06,79471,169,0,9843428749646
7.0,0,2,1,2025-04-27,79472,169,0,8538018477580
6.0,0,2,1,2024-06-11,79473,169,0,8271677391778
7.5,0,1,3,2024-02-25,79474,169,0,3396098180744
7.5,0,1,1,2024-11-15,79475,169,0,4501504137104
8.5,0,1,3,2024-04-12,79476,169,0,7800181699231
7.0,1,2,3,2024-11-27,79477,169,0,5438295304137
8.5,0,1,1,2025-01-07,79478,169,0,3924206322707
6.0,0,1,1,2025-01-23,79479,169,0,3721092488241
6.0,1,1,3,2023-11-29,79480,169,0,8152460273760
5.0,1,3,3,2023-11-13,79481,169,0,4544207869252
7.0,1,2,3,2023-10-11,79482,169,0,1770293413359
5.5,1,2,1,2025-02-16,79483,169,0,8399567016254
7.0,0,3,3,2023-12-23,79484,169,0,2511309438239
8.5,1,2,3,2024-08-17,79485,169,0,2773460481465
7.0,0,1,1,2024-11-06,79486,169,1,9579573306594
6.5,1,1,3,2023-06-13,79487,169,0,4453703462561
8.0,0,2,3,2025-03-31,79488,169,0,2329336971636
5.0,0,3,1,2023-07-25,79489,169,0,3041011576076
9.0,0,3,1,2023-08-15,79490,169,0,8599292318099
8.0,1,1,1,2024-07-24,79491,169,0,6271310727246
6.0,1,3,1,2023-09-20,79492,169,0,7207770280677
6.0,0,3,1,2023-08-30,79493,169,1,8188812881388
10.0,1,3,1,2024-06-28,79494,169,0,1139281460973
7.5,1,3,3,2023-08-18,79495,169,0,7053242327982
6.0,1,3,3,2024-02-25,79496,169,0,6568217551666
10.0,0,1,3,2023-11-16,79497,169,1,8289761829780
5.0,1,3,3,2023-10-11,79498,169,0,3629377600356
8.0,0,3,1,2024-04-06,79499,169,0,3753643750759
9.5,1,2,1,2024-12-30,79500,169,0,3544166391081
8.5,0,2,1,2025-03-26,79501,169,0,6967591162101
9.0,0,2,3,2024-04-01,79502,169,0,5625502256374
6.5,0,2,3,2023-11-02,79503,169,0,1765924561951
6.0,0,1,3,2023-10-30,79504,169,1,7438571561510
6.0,1,3,1,2024-11-24,79505,169,0,8381402752523
5.5,0,3,1,2024-11-25,79506,169,0,6798096248860
6.0,0,1,1,2023-05-16,79507,169,0,7089953517937
9.0,1,2,3,2023-09-11,79508,169,0,3188921903665
8.5,0,2,3,2024-01-29,79509,169,0,2604567043479
9.0,1,2,1,2023-07-15,79510,169,0,8671441545235
7.5,1,2,3,2024-01-04,79511,169,0,6512198274235
10.0,0,2,3,2025-05-06,79512,169,0,6910180197457
5.5,1,1,1,2024-09-15,79513,169,0,7698886374502
5.5,1,2,1,2024-11-05,79514,169,0,6263754457387
6.5,0,3,3,2025-01-21,79515,169,0,4840241328157
7.0,0,1,3,2024-09-10,79516,169,1,1282457864827
5.5,1,1,1,2024-08-17,79517,169,0,4473892952663
5.5,0,2,1,2024-12-31,79518,169,0,2519138571077
5.0,1,2,3,2024-09-08,79519,169,0,6530717898002
5.0,1,3,3,2024-07-17,79520,169,0,1983482637793
9.0,0,3,1,2025-04-22,79521,169,0,4494241285309
6.0,0,3,3,2024-08-06,79522,169,0,7208401791709
10.0,1,1,1,2024-07-15,79523,169,0,1897069491362
6.0,0,3,1,2024-02-01,79524,169,0,8967258595168
6.5,0,2,1,2025-01-29,79525,169,0,5070854583921
8.5,0,1,1,2023-12-19,79526,169,0,3709610723517
6.0,0,3,1,2025-01-15,79527,169,1,7196239506525
7.5,1,3,1,2024-09-27,79528,169,0,2094630360378
6.5,1,3,1,2024-02-13,79529,169,0,6522070879019
9.5,0,3,1,2024-03-29,79530,169,0,9586404920322
5.5,0,3,3,2024-06-28,79531,169,1,7293294597631
8.5,1,1,1,2023-12-25,79532,169,0,2272278640653
5.5,1,2,3,2025-03-09,79533,169,0,5748224213155
5.5,0,1,1,2025-03-06,79534,169,0,2924379297461
7.0,1,1,1,2024-05-19,79535,169,0,4312176728794
10.0,1,2,1,2024-03-06,79536,169,0,9908313313202
5.5,1,3,1,2025-03-09,79537,169,0,9033530834178
6.0,0,1,3,2023-10-15,79538,169,0,8083962122997
6.0,0,1,3,2023-10-23,79539,169,1,2530238459628
10.0,1,3,1,2024-02-14,79540,169,0,5137253546423
6.5,1,3,3,2023-10-12,79541,169,0,9414295211500
6.5,0,2,3,2024-10-26,79542,169,0,1352534662762
7.0,0,3,3,2024-08-08,79543,169,0,4067097164037
9.5,1,1,1,2023-11-11,79544,169,0,3758641154265
5.5,1,3,1,2024-05-13,79545,169,0,5964818749883
7.0,0,1,3,2024-12-01,79546,169,0,8766838183259
10.0,0,3,3,2024-09-04,79547,169,0,1194387804172
6.0,0,2,3,2024-12-18,79548,169,0,6251269569988
5.5,1,1,3,2024-08-02,79549,169,0,4393663793832
6.0,0,2,3,2024-09-17,79550,169,0,4628631307886
6.5,0,3,1,2024-06-12,79551,169,0,1825554064357
5.5,0,2,3,2024-02-16,79552,169,1,1008137821448
5.0,1,1,1,2024-01-22,79553,169,0,9241702632891
8.0,1,3,1,2023-07-18,79554,169,0,5321817709766
5.0,0,2,1,2025-01-06,79555,169,0,5320662481020
5.0,0,1,1,2024-12-27,79556,169,0,3047181779167
9.0,1,3,3,2024-06-17,79557,169,0,6624523627653
5.5,1,2,1,2023-09-25,79558,169,0,6210434952748
8.5,1,3,1,2024-04-04,79559,169,0,6630642097787
10.0,0,1,1,2024-12-30,79560,169,0,8439081041370
6.0,1,1,1,2024-04-03,79561,169,0,1059325281661
5.0,0,2,3,2025-03-11,79562,169,0,6687075694670
7.5,0,2,3,2024-01-30,79563,169,0,6061646147295
8.5,1,1,3,2024-03-12,79564,169,0,2505154303426
9.5,1,2,1,2025-03-07,79565,169,0,7731646564253
7.0,0,1,1,2023-08-20,79566,169,1,8727289057686
9.5,0,2,3,2025-05-13,79567,169,1,5328841467871
7.0,0,3,1,2023-07-23,79568,169,0,3993671389744
5.5,0,3,3,2024-07-25,79569,169,0,1768138758222
9.5,1,3,1,2024-01-11,79570,169,0,5472742961157
10.0,1,3,1,2024-07-01,79571,169,0,4478429477841
6.5,0,3,1,2025-03-26,79572,169,0,9295055335315
8.0,0,1,3,2023-11-26,79573,169,1,3993605501301
8.5,1,1,1,2024-05-09,79574,169,0,1198060669936
7.0,0,1,1,2023-09-19,79575,169,0,6997961656939
7.5,1,3,3,2024-01-08,79576,169,0,4742347675040
8.5,0,2,1,2024-10-18,79577,169,0,1092298017001
5.5,1,1,1,2024-08-05,79578,169,0,2705087333858
6.0,0,3,3,2023-08-03,79579,169,0,1560319152508
7.5,0,3,1,2024-01-26,79580,169,1,8666444061519
10.0,1,2,1,2023-12-02,79581,169,0,1539981214730
7.5,0,3,3,2024-02-02,79582,169,1,4714767397731
9.0,0,2,1,2024-12-02,79583,169,0,8681329714803
6.0,0,3,1,2024-08-06,79584,169,0,9390563879783
9.0,1,1,1,2024-05-04,79585,169,0,7473197055160
6.5,1,3,1,2025-03-10,79586,169,0,5383169517490
6.5,1,1,1,2025-04-13,79587,169,0,5177164264132
7.5,1,2,1,2023-11-12,79588,169,0,5161881271611
6.5,1,1,1,2024-02-11,79589,169,0,9157746645544
5.5,1,2,3,2024-07-26,79590,169,0,1655274361909
7.0,1,1,1,2023-12-11,79591,169,0,8213274435218
5.0,1,2,1,2024-12-09,79592,169,0,8070362887185
9.0,0,2,3,2025-03-24,79593,169,0,7369828417318
8.5,1,2,3,2024-05-17,79594,169,0,7917927207014
6.0,0,3,1,2024-11-01,79595,169,0,9867633655779
10.0,1,2,1,2024-03-14,79596,169,0,6796772045070
10.0,0,1,1,2024-11-14,79597,169,0,3617754402777
5.0,0,2,1,2024-12-30,79598,169,0,2932329586876
6.0,0,3,1,2023-08-02,79599,169,1,2358868704368
6.5,0,3,1,2024-05-11,79600,169,0,4970562974800
8.5,0,2,1,2024-02-12,79601,169,0,3736638860255
7.0,0,3,1,2023-06-20,79602,169,0,1206832069259
7.0,0,2,3,2024-08-08,79603,169,0,3965254200137
9.0,1,2,3,2023-05-24,79604,169,0,9093483773210
5.0,1,2,1,2025-01-20,79605,169,0,8147593944316
6.5,0,2,1,2023-10-31,79606,169,0,7279812632228
8.0,1,1,1,2024-04-03,79607,169,0,2687947042843
5.5,1,1,1,2025-05-08,79608,169,0,6289752907184
6.0,0,2,1,2024-08-08,79609,169,0,9040944618125
7.0,1,1,1,2024-04-10,79610,169,0,5898429462296
9.0,0,2,3,2023-10-25,79611,169,0,2422503562479
6.0,1,1,3,2024-09-02,79612,169,0,4608351643178
6.5,1,1,3,2024-05-30,79613,169,0,1542795357601
5.0,0,2,3,2025-02-03,79614,169,0,9182907301412
7.5,1,3,1,2023-08-09,79615,169,0,1051309714982
10.0,0,3,1,2023-12-10,79616,169,0,7096517368485
7.5,1,2,1,2024-06-06,79617,169,0,8098804633525
9.5,0,1,1,2024-09-01,79618,169,1,9231109413201
6.0,1,2,3,2024-08-17,79619,169,0,9551586062282
8.0,1,2,3,2023-12-04,79620,169,0,3381954999146
7.5,1,1,1,2025-04-06,79621,169,0,3691219394345
5.0,1,2,3,2024-08-06,79622,169,0,9329673175924
9.5,1,1,3,2024-05-28,79623,169,0,2104524426442
9.0,0,3,1,2023-08-01,79624,169,1,8099928740558
5.0,0,1,3,2024-03-20,79625,169,0,7168381655378
5.5,0,1,3,2023-11-22,79626,169,0,3597397399222
8.0,1,1,3,2024-03-16,79627,169,0,1789353441159
5.5,0,3,1,2023-07-15,79628,169,0,5891804993205
8.5,0,2,3,2024-12-05,79629,169,0,4843762957141
7.5,0,2,1,2025-02-02,79630,169,0,6616809404248
6.0,0,3,3,2023-08-06,79631,169,0,7243805809915
7.0,0,3,1,2023-10-28,79632,169,0,8364682774801
8.5,1,1,1,2025-02-19,79633,169,0,1607216953163
5.0,1,1,3,2023-09-04,79634,169,0,3574131317271
9.0,0,2,1,2024-07-21,79635,169,0,7077099997166
9.0,1,2,1,2025-04-08,79636,169,0,9267807776577
9.0,1,1,1,2024-10-03,79637,169,0,6358297991430
5.5,1,1,3,2023-11-29,79638,169,0,6310750679765
9.5,0,2,1,2024-08-10,79639,169,0,3494127396590
6.0,1,3,1,2024-04-15,79640,169,0,2695015829581
7.5,0,3,1,2024-06-16,79641,169,0,2533145507910
5.0,0,3,1,2023-10-25,79642,169,1,6519936881172
6.0,1,1,3,2024-12-19,79643,169,0,8991741950937
5.5,0,2,1,2023-12-06,79644,169,1,3611158765040
5.0,0,1,3,2023-06-12,79645,169,0,6566985576906
7.0,0,2,3,2024-11-11,79646,169,0,5583345051921
9.0,1,1,3,2024-04-07,79647,169,0,5286790188464
9.5,1,1,3,2024-02-11,79648,169,0,3793858976735
6.0,1,1,1,2025-04-05,79649,169,0,2135275393102
9.0,0,3,1,2024-06-24,79650,169,0,9768176485305
7.5,1,2,1,2024-06-22,79651,169,0,4346593556559
10.0,0,2,3,2025-01-21,79652,169,0,8061835665104
8.5,0,3,1,2024-01-26,79653,169,0,5717223568502
8.0,1,1,1,2024-02-18,79654,169,0,9503958068974
7.5,0,3,3,2023-10-17,79655,169,1,9832473281601
5.5,1,2,1,2023-07-13,79656,169,0,7472594319140
9.5,1,2,3,2024-10-22,79657,169,0,8795381293892
7.0,0,2,1,2025-02-13,79658,169,0,3191324577646
5.5,0,1,1,2024-06-02,79659,169,0,1868215590713
9.0,0,1,1,2024-05-17,79660,169,0,1462071867837
6.5,1,3,3,2024-04-19,79661,169,0,2621659344699
8.5,1,3,3,2023-12-05,79662,169,0,5460066422809
8.5,0,2,3,2025-04-25,79663,169,1,1438549948025
6.0,1,2,1,2023-07-04,79664,169,0,2936441092723
9.5,0,1,3,2023-09-12,79665,169,0,3147871484629
7.5,0,2,3,2024-06-21,79666,169,0,2962077154795
9.5,0,2,3,2023-05-26,79667,169,0,9948270364206
9.0,0,3,1,2024-07-14,79668,169,0,2393331531998
8.0,0,3,1,2025-02-12,79669,169,0,6198932447916
6.5,0,3,3,2024-02-29,79670,169,0,3483206879302
6.0,1,2,3,2024-07-13,79671,169,0,6504974089402
8.0,1,3,1,2023-07-11,79672,169,0,6492534162554
9.0,1,3,1,2024-11-21,79673,169,0,1828002983362
6.5,0,3,3,2024-07-30,79674,169,0,8452495832169
9.0,0,3,1,2025-02-04,79675,169,0,9734297569280
7.5,0,1,1,2024-10-21,79676,169,0,3212813558206
6.5,1,3,1,2023-07-02,79677,169,0,4274286815081
6.0,1,3,1,2024-11-18,79678,169,0,7902934333408
9.5,0,3,1,2023-08-19,79679,169,1,5314276461981
7.5,1,1,3,2024-01-31,79680,169,0,6804275678614
9.0,0,2,3,2023-06-22,79681,169,0,8269890424772
8.0,1,3,1,2023-06-27,79682,169,0,7807812517929
5.0,1,3,1,2023-09-05,79683,169,0,4336742525315
5.0,0,2,3,2024-10-20,79684,169,0,6130882322460
5.0,0,2,1,2024-08-21,79685,169,1,6551257090820
10.0,1,3,3,2024-02-15,79686,169,0,1400294510466
7.5,1,2,3,2024-11-06,79687,169,0,8473286283370
5.5,0,2,3,2024-01-27,79688,169,1,1675033339180
10.0,1,3,1,2023-11-27,79689,169,0,7929841068658
7.5,1,2,1,2023-06-21,79690,169,0,3192283043451
8.0,1,3,1,2023-07-12,79691,169,0,7586139235889
9.5,0,3,1,2024-12-19,79692,169,0,9340767006774
7.0,0,1,1,2024-01-03,79693,169,0,6221146803441
7.0,0,3,1,2025-02-14,79694,169,0,8221140199536
5.5,1,2,3,2024-02-06,79695,169,0,3229467061953
8.0,0,3,1,2024-09-21,79696,169,0,5479444996189
6.0,1,1,1,2024-11-01,79697,169,0,1644730098223
8.5,0,1,3,2025-05-06,79698,169,0,9749677930793
7.0,1,3,3,2023-09-23,79699,169,0,3213421109067
9.0,1,2,3,2024-08-02,79700,169,0,6808477317521
8.0,0,1,1,2024-05-27,79701,169,1,5722448466563
7.5,0,3,3,2025-04-30,79702,169,0,7644731337309
10.0,1,3,3,2023-08-12,79703,169,0,6634206540778
6.5,1,2,1,2025-01-28,79704,169,0,3782511902913
8.0,0,3,1,2023-12-19,79705,169,0,9596865262485
9.0,1,2,1,2023-08-20,79706,169,0,5076082049170
9.0,1,1,1,2023-07-19,79707,169,0,1059817729222
5.0,1,3,1,2024-04-14,79708,169,0,2813686447110
9.5,0,3,1,2025-02-04,79709,169,0,3583023287336
9.5,1,3,1,2025-04-22,79710,169,0,5012723353176
6.0,0,1,3,2023-10-09,79711,169,0,4813858586356
7.5,0,2,1,2023-12-11,79712,169,1,2400170457915
9.5,1,1,3,2023-10-31,79713,169,0,3835142271368
9.5,0,1,3,2025-02-22,79714,169,0,8796703535042
8.0,1,2,3,2024-08-13,79715,169,0,2705659330875
9.5,0,2,1,2024-01-18,79716,169,0,7419936080198
7.5,1,1,3,2024-08-25,79717,169,0,3291808169314
5.5,0,1,1,2025-03-26,79718,169,0,7798598945183
5.0,1,3,3,2023-12-15,79719,169,0,8841965937132
8.0,0,1,3,2024-01-03,79720,169,0,6646865509372
6.0,1,3,1,2024-01-23,79721,169,0,2008568664021
7.5,1,1,3,2024-02-01,79722,169,0,9986542370199
9.0,1,3,1,2023-10-28,79723,169,0,9023340158885
6.0,1,3,1,2025-04-01,79724,169,0,9573992877437
9.0,1,3,3,2023-05-18,79725,169,0,3272138641740
5.0,0,2,3,2024-06-05,79726,169,1,8304377643168
7.5,0,1,1,2024-10-19,79727,169,1,7572255572547
8.5,1,1,1,2024-01-04,79728,169,0,1685833731863
20.0,1,2,2,2025-03-21,79769,170,0,1465013051259
18.0,0,1,2,2024-05-22,79770,170,0,8896257224344
11.0,1,1,2,2023-08-18,79771,170,0,1664575188769
10.0,0,2,2,2023-06-09,79772,170,1,6943553231055
13.0,0,3,2,2024-05-08,79773,170,0,3398529970368
17.0,0,2,2,2024-08-27,79774,170,0,2158080905060
12.0,1,2,2,2024-01-01,79775,170,0,7591346802149
16.0,1,3,2,2024-01-13,79776,170,0,5982636287030
16.0,0,2,2,2024-03-16,79777,170,0,1793295763324
20.0,1,2,2,2024-09-23,79778,170,0,2085922201583
17.0,1,1,2,2023-07-17,79779,170,0,7729981797103
16.0,1,3,2,2024-03-24,79780,170,0,6664334467701
19.0,1,1,2,2023-10-08,79781,170,0,9322369913015
17.0,1,3,2,2023-05-30,79782,170,0,3479242641834
11.0,0,1,2,2024-03-08,79783,170,0,4725918369372
18.0,1,3,2,2024-03-26,79784,170,0,2584568638815
15.0,0,3,2,2023-09-19,79785,170,0,5394243589593
10.0,1,1,2,2024-08-26,79786,170,0,1777499734451
13.0,0,1,2,2024-05-14,79787,170,0,5617133990173
12.0,1,1,2,2023-12-16,79788,170,0,8989458080625
20.0,1,2,2,2024-02-29,79789,170,0,1138184835005
14.0,0,1,2,2023-05-26,79790,170,0,5994944043967
10.0,1,3,2,2024-02-01,79791,170,0,4569104220049
16.0,0,2,2,2025-04-07,79792,170,0,3418813539526
13.0,0,2,2,2023-09-01,79793,170,0,2035907680789
19.0,0,2,2,2025-02-26,79794,170,1,2080482126186
11.0,0,3,2,2025-04-08,79795,170,0,2296818129499
10.0,0,2,2,2023-09-27,79796,170,0,6776482434700
13.0,0,1,2,2024-02-26,79797,170,1,6016761693432
17.0,1,3,2,2025-01-10,79798,170,0,4685560699288
12.0,1,2,2,2025-04-02,79799,170,0,1262700905487
14.0,0,3,2,2024-01-05,79800,170,0,3367740743077
12.0,0,2,2,2024-10-11,79801,170,0,1074541285157
19.0,1,1,2,2023-08-15,79802,170,0,9881215620796
18.0,0,2,2,2024-04-02,79803,170,0,9346389441000
17.0,0,3,2,2024-05-18,79804,170,1,2037278606320
20.0,1,1,2,2023-08-29,79805,170,0,6960414145767
20.0,0,3,2,2023-06-19,79806,170,0,9271446758999
11.0,0,1,2,2024-05-15,79807,170,0,7188627738962
11.0,0,1,2,2024-06-09,79808,170,0,6904039101659
5.0,1,1,1,2024-05-30,79809,170,0,3757558042587
5.5,0,3,1,2024-01-10,79810,170,0,9236431313330
